PeXrefScanner report for C:\servers\scum\SCUM\Binaries\Win64\SCUMServer.exe 
ImageBase=0x140000000 
Searched strings: 
  [UTF-16] "Player must be developer" @ VA 0x1459550e0 
  [UTF-16] "Not authorized to execute command" @ VA 0x145955180 
  [UTF-16] "Command is on cooldown. Try again later." @ VA 0x145955120 
  [UTF-16] "Command is disabled in shipping build" @ VA 0x145955090 
 
=== XREF: [UTF-16] "Command is on cooldown. Try again later." at VA 0x1418c7c75 (file offset 0x18c7275) === 
  0x1418c7ae5  xor [rax-0x75], cl 
  0x1418c7ea0  mov rbx, [rsp+0x30]
  0x1418c7ea5  add rsp, 0x20
  0x1418c7ea9  pop rdi
  0x1418c7eaa  ret
  0x1418c7eab  cmp byte ptr [rcx+0x51], 0x00
  0x1418c7eaf  jnz 0x00000001418C7F55
  0x1418c7eb5  lea rax, [0x0000000145955090]
  0x1418c7ebc  cmp [r8], rax
  0x1418c7ebf  jz 0x00000001418C7FD9
  0x1418c7ec5  mov ecx, [r8+0x0C]
  0x1418c7ec9  xor edx, edx
  0x1418c7ecb  mov [r8+0x08], edx
  0x1418c7ecf  cmp ecx, 0x27
  0x1418c7ed2  jz 0x00000001418C7EE7
  0x1418c7ed4  mov edx, 0x27
  0x1418c7ed9  mov rcx, rbx
  0x1418c7edc  call 0x0000000140919310
  0x1418c7ee1  mov edx, [rbx+0x08]
  0x1418c7ee4  mov ecx, [rbx+0x0C]
  0x1418c7ee7  lea eax, [rdx+0x27]
  0x1418c7eea  mov [rbx+0x08], eax
  0x1418c7eed  cmp eax, ecx
  0x1418c7eef  jle 0x00000001418C7EF9
  0x1418c7ef1  mov rcx, rbx
  0x1418c7ef4  call 0x0000000140918E20
  0x1418c7ef9  movaps xmm0, [0x0000000145955090]
  0x1418c7f00  mov rcx, [rbx]
  0x1418c7f03  movups [rcx], xmm0
  0x1418c7f06  movaps xmm1, [0x00000001459550A0]
  0x1418c7f0d  movups [rcx+0x10], xmm1
  0x1418c7f11  movaps xmm0, [0x00000001459550B0]
  0x1418c7f18  movups [rcx+0x20], xmm0
  0x1418c7f1c  movaps xmm1, [0x00000001459550C0]
  0x1418c7f23  movups [rcx+0x30], xmm1
  0x1418c7f27  movsd xmm0, qword ptr [0x00000001459550D0]
  0x1418c7f2f  movsd [rcx+0x40], xmm0
  0x1418c7f34  mov eax, [0x00000001459550D8]
  0x1418c7f3a  mov [rcx+0x48], eax
  0x1418c7f3d  movzx eax, word ptr [0x00000001459550DC]
  0x1418c7f44  mov [rcx+0x4C], ax
  0x1418c7f48  xor al, al
  0x1418c7f4a  mov rbx, [rsp+0x30]
  0x1418c7f4f  add rsp, 0x20
  0x1418c7f53  pop rdi
  0x1418c7f54  ret
  0x1418c7f55  mov rcx, rdx
  0x1418c7f58  call 0x0000000141A4D050
  0x1418c7f5d  mov rcx, rax
  0x1418c7f60  call 0x0000000141F24E20
  0x1418c7f65  cmp byte ptr [rdi+0x52], 0x04
  0x1418c7f69  jnz 0x00000001418C7FE6
  0x1418c7f6b  test al, al
  0x1418c7f6d  jnz 0x00000001418C7FE6
  0x1418c7f6f  lea rax, [0x00000001459550E0]
  0x1418c7f76  cmp [rbx], rax
  0x1418c7f79  jz 0x00000001418C7FD9
  0x1418c7f7b  mov ecx, [rbx+0x0C]
  0x1418c7f7e  xor edx, edx
  0x1418c7f80  mov [rbx+0x08], edx
  0x1418c7f83  cmp ecx, 0x1A
  0x1418c7f86  jz 0x00000001418C7F9B
  0x1418c7f88  mov edx, 0x1A
  0x1418c7f8d  mov rcx, rbx
  0x1418c7f90  call 0x0000000140919310
  0x1418c7f95  mov edx, [rbx+0x08]
  0x1418c7f98  mov ecx, [rbx+0x0C]
  0x1418c7f9b  lea eax, [rdx+0x1A]
  0x1418c7f9e  mov [rbx+0x08], eax
  0x1418c7fa1  cmp eax, ecx
  0x1418c7fa3  jle 0x00000001418C7FAD
  0x1418c7fa5  mov rcx, rbx
  0x1418c7fa8  call 0x0000000140918E20
  0x1418c7fad  movups xmm0, [0x00000001459550E0]
  0x1418c7fb4  mov rcx, [rbx]
  0x1418c7fb7  movups [rcx], xmm0
  0x1418c7fba  movups xmm1, [0x00000001459550F0]
  0x1418c7fc1  movups [rcx+0x10], xmm1
  0x1418c7fc5  movups xmm0, [0x0000000145955100]
  0x1418c7fcc  movups [rcx+0x20], xmm0
  0x1418c7fd0  mov eax, [0x0000000145955110] <== XREF HERE
  0x1418c7fd6  mov [rcx+0x30], eax
  0x1418c7fd9  xor al, al
  0x1418c7fdb  mov rbx, [rsp+0x30]
  0x1418c7fe0  add rsp, 0x20
  0x1418c7fe4  pop rdi
  0x1418c7fe5  ret
  0x1418c7fe6  mov rbx, [rsp+0x30]
  0x1418c7feb  mov al, 0x01
  0x1418c7fed  add rsp, 0x20
  0x1418c7ff1  pop rdi
  0x1418c7ff2  ret
  0x1418c7ff3  int3
  0x1418c7ff4  int3
  0x1418c7ff5  int3
  0x1418c7ff6  int3
  0x1418c7ff7  int3
  0x1418c7ff8  int3
  0x1418c7ff9  int3
  0x1418c7ffa  int3
  0x1418c7ffb  int3
  0x1418c7ffc  int3
  0x1418c7ffd  int3
  0x1418c7ffe  int3
  0x1418c7fff  int3
  0x1418c8000  test rdx, rdx
  0x1418c8003  jz 0x00000001418C8608
  0x1418c8009  push rbp
  0x1418c800a  push rsi
  0x1418c800b  push r13
  0x1418c800d  lea rbp, [rsp-0x50]
  0x1418c8012  sub rsp, 0x150
  0x1418c8019  mov rax, [0x00000001473D54D8]
  0x1418c8020  xor rax, rsp
  0x1418c8023  mov [rbp+0x20], rax
  0x1418c8027  mov rsi, rdx
  0x1418c802a  mov [rsp+0x30], rdx
  0x1418c802f  lea rdx, [0x0000000147422560]
  0x1418c8036  mov [rsp+0x50], rcx
  0x1418c803b  mov r13, rcx
  0x1418c803e  call 0x00000001418E9B20
  0x1418c8043  test eax, eax
  0x1418c8045  js 0x00000001418C85F1
  0x1418c804b  cmp eax, [r13+0x228]
  0x1418c8052  jnl 0x00000001418C85F1
  0x1418c8058  mov [rsp+0x148], rdi
  0x1418c8060  cdqe
  0x1418c8062  imul rdi, rax, 0x70
  0x1418c8066  add rdi, [r13+0x220]
  0x1418c806d  jz 0x00000001418C85E9
  0x1418c8073  mov [rsp+0x180], rbx
  0x1418c807b  mov [rsp+0x138], r14
  0x1418c8083  xor r14d, r14d
  0x1418c8086  mov ebx, r14d
  0x1418c8089  cmp [rdi+0x18], ebx
  0x1418c808c  jle 0x00000001418C85D9
  0x1418c8092  mov rax, [rdi+0x10]
  0x1418c8096  mov rdx, rsi
  0x1418c8099  movsxd rcx, ebx
  0x1418c809c  lea rcx, [rax+rcx*8]
  0x1418c80a0  call 0x000000014091A380
  0x1418c80a5  test al, al
  0x1418c80a7  jnz 0x00000001418C80B5
  0x1418c80a9  inc ebx
  0x1418c80ab  cmp ebx, [rdi+0x18]
  0x1418c80ae  jl 0x00000001418C8092
  0x1418c80b0  jmp 0x00000001418C85D9
  0x1418c80b5  movsxd rbx, dword ptr [0x00000001474224A8]
  0x1418c80bc  mov rdi, [0x00000001474224A0]
  0x1418c80c3  mov [rsp+0x140], r12
  0x1418c80cb  mov [rsp+0x130], r15
  0x1418c80d3  mov [rsp+0x20], r14
  0x1418c80d8  mov [rsp+0x2C], r14d
  0x1418c80dd  mov [rsp+0x60], r14
  0x1418c80e2  mov [rsp+0x68], ebx
  0x1418c80e6  test ebx, ebx
  0x1418c80e8  jnz 0x00000001418C80F1
  0x1418c80ea  mov [rsp+0x6C], r14d
  0x1418c80ef  jmp 0x00000001418C8113
  0x1418c80f1  xor r8d, r8d
  0x1418c80f4  lea rcx, [rsp+0x60]
  0x1418c80f9  mov edx, ebx
  0x1418c80fb  call 0x0000000140918AE0
  0x1418c8100  mov rcx, [rsp+0x60]
  0x1418c8105  mov r8, rbx
  0x1418c8108  add r8, r8
  0x1418c810b  mov rdx, rdi
  0x1418c810e  call 0x000000014508A99B
  0x1418c8113  movsxd rbx, dword ptr [0x00000001474224B8]
  0x1418c811a  mov rdi, [0x00000001474224B0]
  0x1418c8121  mov [rsp+0x70], r14
  0x1418c8126  mov [rsp+0x78], ebx
  0x1418c812a  test ebx, ebx
  0x1418c812c  jnz 0x00000001418C8135
  0x1418c812e  mov [rsp+0x7C], r14d
  0x1418c8133  jmp 0x00000001418C8157
  0x1418c8135  xor r8d, r8d
  0x1418c8138  lea rcx, [rsp+0x70]
  0x1418c813d  mov edx, ebx
  0x1418c813f  call 0x0000000140918AE0
  0x1418c8144  mov rcx, [rsp+0x70]
  0x1418c8149  mov r8, rbx
  0x1418c814c  add r8, r8
  0x1418c814f  mov rdx, rdi
  0x1418c8152  call 0x000000014508A99B
  0x1418c8157  movsxd rbx, dword ptr [0x00000001474224C8]
  0x1418c815e  mov rdi, [0x00000001474224C0]
  0x1418c8165  mov [rbp-0x80], r14
  0x1418c8169  mov [rbp-0x78], ebx
  0x1418c816c  test ebx, ebx
  0x1418c816e  jnz 0x00000001418C8176
  0x1418c8170  mov [rbp-0x74], r14d
  0x1418c8174  jmp 0x00000001418C8196
  0x1418c8176  xor r8d, r8d
  0x1418c8179  lea rcx, [rbp-0x80]
  0x1418c817d  mov edx, ebx
  0x1418c817f  call 0x0000000140918AE0
  0x1418c8184  mov rcx, [rbp-0x80]
  0x1418c8188  mov r8, rbx
  0x1418c818b  add r8, r8
  0x1418c818e  mov rdx, rdi
  0x1418c8191  call 0x000000014508A99B
  0x1418c8196  movsxd rbx, dword ptr [0x00000001474224D8]
  0x1418c819d  mov rdi, [0x00000001474224D0]
  0x1418c81a4  mov [rbp-0x70], r14
  0x1418c81a8  mov [rbp-0x68], ebx
  0x1418c81ab  test ebx, ebx
  0x1418c81ad  jnz 0x00000001418C81B5
  0x1418c81af  mov [rbp-0x64], r14d
  0x1418c81b3  jmp 0x00000001418C81D5
  0x1418c81b5  xor r8d, r8d
  0x1418c81b8  lea rcx, [rbp-0x70]
  0x1418c81bc  mov edx, ebx
  0x1418c81be  call 0x0000000140918AE0
  0x1418c81c3  mov rcx, [rbp-0x70]
  0x1418c81c7  mov r8, rbx
  0x1418c81ca  add r8, r8
  0x1418c81cd  mov rdx, rdi
  0x1418c81d0  call 0x000000014508A99B
  0x1418c81d5  movsxd rbx, dword ptr [0x00000001474224E8]
  0x1418c81dc  mov rdi, [0x00000001474224E0]
  0x1418c81e3  mov [rbp-0x60], r14
  0x1418c81e7  mov [rbp-0x58], ebx
  0x1418c81ea  test ebx, ebx
  0x1418c81ec  jnz 0x00000001418C81F4
  0x1418c81ee  mov [rbp-0x54], r14d
  0x1418c81f2  jmp 0x00000001418C8214
  0x1418c81f4  xor r8d, r8d
  0x1418c81f7  lea rcx, [rbp-0x60]
  0x1418c81fb  mov edx, ebx
  0x1418c81fd  call 0x0000000140918AE0
  0x1418c8202  mov rcx, [rbp-0x60]
  0x1418c8206  mov r8, rbx
  0x1418c8209  add r8, r8
  0x1418c820c  mov rdx, rdi
  0x1418c820f  call 0x000000014508A99B
  0x1418c8214  movsxd rbx, dword ptr [0x00000001474224F8]
  0x1418c821b  mov rdi, [0x00000001474224F0]
  0x1418c8222  mov [rbp-0x50], r14
  <decode failed at file offset 0x18c7826>
  0x1418c8227  pop rbp


Summary: decoded 22132011 instructions, found 20 xref(s).

=== FUNCTION DUMP: 0x141A45AA0 at VA 0x141a45aa0 ===
  0x141a45aa0  mov [rsp+0x08], rbx
  0x141a45aa5  mov [rsp+0x10], rbp
  0x141a45aaa  push rsi
  0x141a45aab  push rdi
  0x141a45aac  push r14
  0x141a45aae  sub rsp, 0x20
  0x141a45ab2  lea rbx, [rcx+0x698]
  0x141a45ab9  movzx edi, r8b
  0x141a45abd  mov rsi, rcx
  0x141a45ac0  mov r14, r9
  0x141a45ac3  mov rcx, rbx
  0x141a45ac6  mov rbp, rdx
  0x141a45ac9  call [0x0000000145139770]
  0x141a45acf  mov r8d, edi
  0x141a45ad2  test dil, dil
  0x141a45ad5  jz 0x0000000141A45BEE
  0x141a45adb  sub r8d, 0x01
  0x141a45adf  jz 0x0000000141A45B03
  0x141a45ae1  sub r8d, 0x01
  0x141a45ae5  jz 0x0000000141A45B39
  0x141a45ae7  sub r8d, 0x01
  0x141a45aeb  jz 0x0000000141A45B87
  0x141a45af1  cmp r8d, 0x01
  0x141a45af5  jz 0x0000000141A45BDD
  0x141a45afb  xor dil, dil
  0x141a45afe  jmp 0x0000000141A45BF1
  0x141a45b03  mov rcx, rbx
  0x141a45b06  call [0x0000000145139770]
  0x141a45b0c  lea rcx, [rsi+0x6C0]
  0x141a45b13  mov r8, rbp
  0x141a45b16  lea rdx, [rsp+0x50]
  0x141a45b1b  call 0x0000000141A4A7E0
  0x141a45b20  mov edi, [rax]
  0x141a45b22  test rbx, rbx
  0x141a45b25  jz 0x0000000141A45B30
  0x141a45b27  mov rcx, rbx
  0x141a45b2a  call [0x0000000145139778]
  0x141a45b30  cmp edi, 0xFFFFFFFF
  0x141a45b33  jnz 0x0000000141A45BEE
  0x141a45b39  mov r8, rbp
  0x141a45b3c  lea rdx, [rsp+0x50]
  0x141a45b41  lea rcx, [rsi+0x6C0]
  0x141a45b48  call 0x0000000141A4A7E0
  0x141a45b4d  movsxd rax, dword ptr [rsp+0x50]
  0x141a45b52  cmp eax, 0xFFFFFFFF
  0x141a45b55  jz 0x0000000141A45B87
  0x141a45b57  xor edx, edx
  0x141a45b59  imul rcx, rax, 0x78
  0x141a45b5d  add rcx, [rsi+0x6C0]
  0x141a45b64  lea rcx, [rcx+0x10]
  0x141a45b68  cmovz rcx, rdx
  0x141a45b6c  test rcx, rcx
  0x141a45b6f  jz 0x0000000141A45B87
  0x141a45b71  add rcx, 0x10
  0x141a45b75  lea rdx, [rsp+0x50]
  0x141a45b7a  mov r8, r14
  0x141a45b7d  call 0x00000001412D59C0
  0x141a45b82  cmp dword ptr [rax], 0xFFFFFFFF
  0x141a45b85  jnz 0x0000000141A45BEE
  0x141a45b87  mov ecx, [rsi+0xE8]
  0x141a45b8d  xor edx, edx
  0x141a45b8f  call 0x0000000142AF9AE0
  0x141a45b94  test al, al
  0x141a45b96  jz 0x0000000141A45BA1
  0x141a45b98  cmp dword ptr [rsi+0xEC], 0x00
  0x141a45b9f  jz 0x0000000141A45BCA
  0x141a45ba1  mov ecx, [rsi+0xE8]
  0x141a45ba7  mov edx, 0x11A
  0x141a45bac  call 0x0000000142AF9AE0
  0x141a45bb1  test al, al
  0x141a45bb3  jz 0x0000000141A45BBE
  0x141a45bb5  cmp dword ptr [rsi+0xEC], 0x00
  0x141a45bbc  jz 0x0000000141A45BCA
  0x141a45bbe  mov rcx, rsi
  0x141a45bc1  call 0x0000000143ECC150
  0x141a45bc6  test eax, eax
  0x141a45bc8  jz 0x0000000141A45BEE
  0x141a45bca  lea rcx, [rsi+0x8A0]
  0x141a45bd1  mov rdx, rbp
  0x141a45bd4  call 0x0000000141A2C770
  0x141a45bd9  test al, al
  0x141a45bdb  jnz 0x0000000141A45BEE
  0x141a45bdd  mov rcx, rbp
  0x141a45be0  call 0x0000000141F24E20
  0x141a45be5  test al, al
  0x141a45be7  jnz 0x0000000141A45BEE
  0x141a45be9  xor dil, dil
  0x141a45bec  jmp 0x0000000141A45BF1
  0x141a45bee  mov dil, 0x01
  0x141a45bf1  test rbx, rbx
  0x141a45bf4  jz 0x0000000141A45BFF
  0x141a45bf6  mov rcx, rbx
  0x141a45bf9  call [0x0000000145139778]
  0x141a45bff  mov rbx, [rsp+0x40]
  0x141a45c04  movzx eax, dil
  0x141a45c08  mov rbp, [rsp+0x48]
  0x141a45c0d  add rsp, 0x20
  0x141a45c11  pop r14
  0x141a45c13  pop rdi
  0x141a45c14  pop rsi
  0x141a45c15  ret
  0x141a45c16  int3
  0x141a45c17  int3
  0x141a45c18  int3
  0x141a45c19  int3
  0x141a45c1a  int3
  0x141a45c1b  int3
  0x141a45c1c  int3
  0x141a45c1d  int3
  0x141a45c1e  int3
  0x141a45c1f  int3
  0x141a45c20  mov [rsp+0x20], r9
  0x141a45c25  mov [rsp+0x18], r8d
  0x141a45c2a  push rbx
  0x141a45c2b  push r12
  0x141a45c2d  push r13
  0x141a45c2f  sub rsp, 0x40
  0x141a45c33  mov eax, [rcx+0x08]
  0x141a45c36  xor r12b, r12b
  0x141a45c39  sub eax, [rcx+0x34]
  0x141a45c3c  mov r10, r9
  0x141a45c3f  mov [rsp+0x38], rsi
  0x141a45c44  mov r13, rdx
  0x141a45c47  mov [rsp+0x28], r14
  0x141a45c4c  mov rsi, rcx
  0x141a45c4f  mov r14d, 0x01
  0x141a45c55  movsxd r11, r8d
  0x141a45c58  cmp eax, r14d
  0x141a45c5b  jz 0x0000000141A45CA6
  0x141a45c5d  mov r9d, [r9]
  0x141a45c60  test eax, eax
  0x141a45c62  jz 0x0000000141A45CA6
  0x141a45c64  movsxd rdx, dword ptr [rsi+0x48]
  0x141a45c68  lea r8, [rcx+0x38]
  0x141a45c6c  mov rcx, [rcx+0x40]
  0x141a45c70  dec rdx
  0x141a45c73  and rdx, r11
  0x141a45c76  test rcx, rcx
  0x141a45c79  cmovnz r8, rcx
  0x141a45c7d  mov ebx, [r8+rdx*4]
  0x141a45c81  cmp ebx, 0xFFFFFFFF
  0x141a45c84  jz 0x0000000141A45CA6
  0x141a45c86  mov rdx, [rsi]
  0x141a45c89  nop [rax], eax
  0x141a45c90  movsxd rax, ebx
  0x141a45c93  imul rcx, rax, 0x38
  0x141a45c97  cmp [rcx+rdx*1], r9d
  0x141a45c9b  jz 0x0000000141A45D19
  0x141a45c9d  mov ebx, [rcx+rdx*1+0x30]
  0x141a45ca1  cmp ebx, 0xFFFFFFFF
  0x141a45ca4  jnz 0x0000000141A45C90
  0x141a45ca6  mov ebx, [rsp+0x80]
  0x141a45cad  mov r8d, [rsi+0x08]
  0x141a45cb1  sub r8d, [rsi+0x34]
  0x141a45cb5  cmp r8d, 0x04
  0x141a45cb9  jb 0x0000000141A45CEF
  0x141a45cbb  mov ecx, r8d
  0x141a45cbe  shr ecx, 0x01
  0x141a45cc0  add ecx, 0x08
  0x141a45cc3  mov eax, ecx
  0x141a45cc5  dec ecx
  0x141a45cc7  add rcx, rcx
  0x141a45cca  add rax, rax
  0x141a45ccd  or rcx, r14
  0x141a45cd0  or rax, r14
  0x141a45cd3  bsr rdx, rax
  0x141a45cd7  bsr rax, rcx
  0x141a45cdb  mov ecx, 0xFFFFFFE0
  0x141a45ce0  sub ecx, edx
  0x141a45ce2  shl ecx, 0x1A
  0x141a45ce5  sar ecx, 0x1F
  0x141a45ce8  not ecx
  0x141a45cea  and ecx, eax
  0x141a45cec  shl r14d, cl
  0x141a45cef  test r8d, r8d
  0x141a45cf2  jle 0x0000000141A45DC8
  0x141a45cf8  mov eax, [rsi+0x48]
  0x141a45cfb  test eax, eax
  0x141a45cfd  jz 0x0000000141A45D08
  0x141a45cff  cmp eax, r14d
  0x141a45d02  jnl 0x0000000141A45DC8
  0x141a45d08  mov rcx, rsi
  0x141a45d0b  mov [rsi+0x48], r14d
  0x141a45d0f  call 0x0000000141A5E830
  0x141a45d14  jmp 0x0000000141A45E13
  0x141a45d19  cmp ebx, 0xFFFFFFFF
  0x141a45d1c  setnz r12b
  0x141a45d20  jz 0x0000000141A45DB7
  0x141a45d26  mov [rsp+0x60], rbp
  0x141a45d2b  mov [rsp+0x30], rdi
  0x141a45d30  mov [rsp+0x20], r15
  0x141a45d35  movsxd rax, ebx
  0x141a45d38  imul r15, rax, 0x38
  0x141a45d3c  add r15, rdx
  0x141a45d3f  mov ebp, [r15+0x20]
  0x141a45d43  mov rdi, [r15+0x18]
  0x141a45d47  test ebp, ebp
  0x141a45d49  jz 0x0000000141A45D6A
  0x141a45d4b  nop [rax+rax*1], eax
  0x141a45d50  mov rcx, [rdi]
  0x141a45d53  test rcx, rcx
  0x141a45d56  jz 0x0000000141A45D5D
  0x141a45d58  call 0x0000000142A0D370
  0x141a45d5d  add rdi, 0x10
  0x141a45d61  sub ebp, r14d
  0x141a45d64  jnz 0x0000000141A45D50
  0x141a45d66  mov rdi, [r15+0x18]
  0x141a45d6a  mov rbp, [rsp+0x60]
  0x141a45d6f  test rdi, rdi
  0x141a45d72  jz 0x0000000141A45D7C
  0x141a45d74  mov rcx, rdi
  0x141a45d77  call 0x0000000142A0D370
  0x141a45d7c  mov rdx, [rsp+0x78]
  0x141a45d81  mov r8d, 0x30
  0x141a45d87  mov rcx, r15
  0x141a45d8a  call 0x000000014508A9A1
  0x141a45d8f  mov edx, [rsp+0x80]
  0x141a45d96  mov r8d, r14d
  0x141a45d99  mov rcx, rsi
  0x141a45d9c  call 0x00000001410F2FE0
  0x141a45da1  mov r10, [rsp+0x78]
  0x141a45da6  mov r11d, [rsp+0x70]
  0x141a45dab  mov r15, [rsp+0x20]
  0x141a45db0  mov rdi, [rsp+0x30]
  0x141a45db5  jmp 0x0000000141A45DBE
  0x141a45db7  mov ebx, [rsp+0x80]
  0x141a45dbe  test r12b, r12b
  0x141a45dc1  jnz 0x0000000141A45E13
  0x141a45dc3  jmp 0x0000000141A45CAD
  0x141a45dc8  mov eax, [rsi+0x48]
  0x141a45dcb  lea r9, [rsi+0x38]
  0x141a45dcf  dec eax
  0x141a45dd1  and eax, r11d
  0x141a45dd4  mov [r10+0x34], eax
  0x141a45dd8  mov rdx, [r9+0x08]
  0x141a45ddc  movsxd rcx, dword ptr [rsi+0x48]
  0x141a45de0  dec rcx
  0x141a45de3  movsxd r8, eax
  0x141a45de6  and rcx, r8
  0x141a45de9  mov rax, r9
  0x141a45dec  test rdx, rdx
  0x141a45def  cmovnz rax, rdx
  0x141a45df3  mov eax, [rax+rcx*4]
  0x141a45df6  mov [r10+0x30], eax
  0x141a45dfa  mov rax, [r9+0x08]
  0x141a45dfe  movsxd rcx, dword ptr [rsi+0x48]
  0x141a45e02  dec rcx
  0x141a45e05  and rcx, r8
  0x141a45e08  test rax, rax
  0x141a45e0b  cmovnz r9, rax
  0x141a45e0f  mov [r9+rcx*4], ebx
  0x141a45e13  mov rax, [rsp+0x88]
  0x141a45e1b  mov r14, [rsp+0x28]
  0x141a45e20  mov rsi, [rsp+0x38]
  0x141a45e25  mov [r13], ebx
  0x141a45e29  test rax, rax
  0x141a45e2c  jz 0x0000000141A45E31
  0x141a45e2e  mov [rax], r12b
  0x141a45e31  mov rax, r13
  0x141a45e34  add rsp, 0x40
  0x141a45e38  pop r13
  0x141a45e3a  pop r12
  0x141a45e3c  pop rbx
  0x141a45e3d  ret
  0x141a45e3e  int3
  0x141a45e3f  int3
  0x141a45e40  push rbx
  0x141a45e42  push r14
  0x141a45e44  push r15
  0x141a45e46  sub rsp, 0x30
  0x141a45e4a  mov eax, [rcx+0x08]
  0x141a45e4d  xor r14b, r14b
  0x141a45e50  sub eax, [rcx+0x34]
  0x141a45e53  mov r15, rdx
  0x141a45e56  mov [rsp+0x50], rbp
  0x141a45e5b  mov ebp, 0x01
  0x141a45e60  mov [rsp+0x60], rdi
  0x141a45e65  mov rdi, rcx
  0x141a45e68  mov [rsp+0x28], r12
  0x141a45e6d  mov r12, r9
  0x141a45e70  mov [rsp+0x20], r13
  0x141a45e75  movsxd r13, r8d
  0x141a45e78  cmp eax, ebp
  0x141a45e7a  jz 0x0000000141A45EC6
  0x141a45e7c  mov r9, [r9]
  0x141a45e7f  test eax, eax
  0x141a45e81  jz 0x0000000141A45EC6
  0x141a45e83  movsxd rdx, dword ptr [rdi+0x48]
  0x141a45e87  lea r8, [rcx+0x38]
  0x141a45e8b  mov rcx, [rcx+0x40]
  0x141a45e8f  dec rdx
  0x141a45e92  and rdx, r13
  0x141a45e95  test rcx, rcx
  0x141a45e98  cmovnz r8, rcx
  0x141a45e9c  mov ebx, [r8+rdx*4]

=== FUNCTION DUMP: 0x141A4D050 at VA 0x141a4d050 ===
  0x141a4d050  lea rax, [rcx+0x690]
  0x141a4d057  ret
  0x141a4d058  int3
  0x141a4d059  int3
  0x141a4d05a  int3
  0x141a4d05b  int3
  0x141a4d05c  int3
  0x141a4d05d  int3
  0x141a4d05e  int3
  0x141a4d05f  int3
  0x141a4d060  mov rax, [rcx+0x358]
  0x141a4d067  mov [rdx], rax
  0x141a4d06a  mov rax, [rcx+0x360]
  0x141a4d071  mov [rdx+0x08], rax
  0x141a4d075  test rax, rax
  0x141a4d078  jz 0x0000000141A4D07D
  0x141a4d07a  inc [rax+0x08]
  0x141a4d07d  mov rax, rdx
  0x141a4d080  ret
  0x141a4d081  int3
  0x141a4d082  int3
  0x141a4d083  int3
  0x141a4d084  int3
  0x141a4d085  int3
  0x141a4d086  int3
  0x141a4d087  int3
  0x141a4d088  int3
  0x141a4d089  int3
  0x141a4d08a  int3
  0x141a4d08b  int3
  0x141a4d08c  int3
  0x141a4d08d  int3
  0x141a4d08e  int3
  0x141a4d08f  int3
  0x141a4d090  mov rax, [rcx+0xD48]
  0x141a4d097  ret
  0x141a4d098  int3
  0x141a4d099  int3
  0x141a4d09a  int3
  0x141a4d09b  int3
  0x141a4d09c  int3
  0x141a4d09d  int3
  0x141a4d09e  int3
  0x141a4d09f  int3
  0x141a4d0a0  mov [rsp+0x08], rbx
  0x141a4d0a5  mov [rsp+0x10], rbp
  0x141a4d0aa  mov [rsp+0x18], rsi
  0x141a4d0af  push rdi
  0x141a4d0b0  push r14
  0x141a4d0b2  push r15
  0x141a4d0b4  sub rsp, 0x70
  0x141a4d0b8  mov rbx, [rcx+0x3E0]
  0x141a4d0bf  xor ebp, ebp
  0x141a4d0c1  movsxd rax, dword ptr [rcx+0x3E8]
  0x141a4d0c8  movzx r15d, r8b
  0x141a4d0cc  movaps [rsp+0x60], xmm6
  0x141a4d0d1  mov rsi, rdx
  0x141a4d0d4  movaps [rsp+0x50], xmm7
  0x141a4d0d9  movss xmm7, dword ptr [0x000000014519F594]
  0x141a4d0e1  lea r14, [rbx+rax*8]
  0x141a4d0e5  movaps [rsp+0x40], xmm8
  0x141a4d0eb  movaps xmm6, xmm7
  0x141a4d0ee  cmp rbx, r14
  0x141a4d0f1  jz 0x0000000141A4D1AE
  0x141a4d0f7  movss xmm8, dword ptr [0x0000000145193980]
  0x141a4d100  mov rdi, [rbx]
  0x141a4d103  test rdi, rdi
  0x141a4d106  jz 0x0000000141A4D1A1
  0x141a4d10c  lea rdx, [rsp+0x20]
  0x141a4d111  mov rcx, rdi
  0x141a4d114  call 0x0000000141FAFF40
  0x141a4d119  movss xmm0, dword ptr [rsi]
  0x141a4d11d  movss xmm5, dword ptr [rsp+0x20]
  0x141a4d123  comiss xmm0, xmm5
  0x141a4d126  movss xmm3, dword ptr [rsp+0x30]
  0x141a4d12c  movss xmm2, dword ptr [rsp+0x2C]
  0x141a4d132  movss xmm4, dword ptr [rsp+0x24]
  0x141a4d138  jb 0x0000000141A4D161
  0x141a4d13a  comiss xmm0, xmm2
  0x141a4d13d  jnbe 0x0000000141A4D161
  0x141a4d13f  movss xmm1, dword ptr [rsi+0x04]
  0x141a4d144  comiss xmm1, xmm4
  0x141a4d147  jb 0x0000000141A4D161
  0x141a4d149  comiss xmm1, xmm3
  0x141a4d14c  jnbe 0x0000000141A4D161
  0x141a4d14e  movss xmm1, dword ptr [rsi+0x08]
  0x141a4d153  comiss xmm1, [rsp+0x28]
  0x141a4d158  jb 0x0000000141A4D161
  0x141a4d15a  comiss xmm1, [rsp+0x34]
  0x141a4d15f  jbe 0x0000000141A4D1DA
  0x141a4d161  test r15b, r15b
  0x141a4d164  jz 0x0000000141A4D1A1
  0x141a4d166  movss xmm1, dword ptr [rsi+0x04]
  0x141a4d16b  addss xmm2, xmm5
  0x141a4d16f  addss xmm3, xmm4
  0x141a4d173  mulss xmm2, xmm8
